Date,EmpID,Movement
2020-01-08,2598,Joiner
2020-01-08,2942,Leaver
2020-01-08,3614,Joiner
2020-01-09,1757,Joiner
2020-01-09,1824,Joiner
2020-01-09,2142,Joiner
2020-01-09,2342,Joiner
2020-01-09,2462,Joiner
2020-01-09,3292,Leaver
2020-01-09,3624,Joiner
2020-01-10,1041,Leaver
2020-01-11,2292,Joiner
2020-01-11,3180,Leaver
2020-01-12,3092,Joiner
2020-01-13,2008,Leaver
2020-01-13,3391,Joiner
2020-01-13,3405,Joiner
2020-01-14,1062,Leaver
2020-01-14,3913,Joiner
2020-01-15,3556,Leaver
2020-01-16,1219,Joiner
2020-01-17,2260,Joiner
2020-01-17,2427,Joiner
2020-01-17,2573,Joiner
2020-01-17,3267,Leaver
2020-01-17,3432,Joiner
2020-01-18,1908,Joiner
2020-01-18,3366,Leaver
2020-01-19,2105,Joiner
2020-01-19,3714,Joiner
2020-01-20,3553,Joiner
2020-01-20,3819,Joiner
2020-01-21,1546,Joiner
2020-01-21,2112,Leaver
2020-01-21,3274,Joiner
2020-01-22,1638,Joiner
2020-01-22,2565,Joiner
2020-01-23,2656,Leaver
2020-01-24,2012,Joiner
2020-01-24,3178,Joiner
2020-01-25,3052,Joiner
2020-01-25,3215,Joiner
2020-01-26,2273,Joiner
2020-01-27,1229,Joiner
2020-01-27,2404,Leaver
2020-01-27,2704,Joiner
2020-01-28,2118,Joiner
2020-01-28,2887,Joiner
2020-01-29,1505,Joiner
2020-01-29,2931,Joiner
2020-01-29,3636,Joiner
2020-02-02,2383,Joiner
2020-02-02,2447,Joiner
2020-02-04,3914,Joiner
2020-02-05,2917,Joiner
2020-02-06,1188,Joiner
2020-02-06,1193,Joiner
2020-02-06,2409,Joiner
2020-02-07,1450,Joiner
2020-02-07,3641,Joiner
2020-02-07,3869,Leaver
2020-02-08,1760,Joiner
2020-02-09,1220,Leaver
2020-02-09,2971,Joiner
2020-02-10,3050,Joiner
2020-02-10,3510,Joiner
2020-02-11,1893,Joiner
2020-02-12,3721,Joiner
2020-02-12,3921,Joiner
2020-02-13,1215,Joiner
2020-02-14,1249,Leaver
2020-02-14,2727,Joiner
2020-02-15,2904,Joiner
2020-02-16,3552,Joiner
2020-02-16,3722,Joiner
2020-02-16,3810,Joiner
2020-02-16,3955,Joiner
2020-02-17,3750,Joiner
2020-02-18,1532,Leaver
2020-02-18,2274,Joiner
2020-02-19,2350,Joiner
2020-02-19,2827,Joiner
2020-02-19,3156,Leaver
2020-02-19,3460,Joiner
2020-02-19,3517,Joiner
2020-02-21,1016,Joiner
2020-02-21,2370,Joiner
2020-02-22,2697,Joiner
2020-02-23,1213,Joiner
2020-02-23,3895,Joiner
2020-02-24,1078,Joiner
2020-02-24,3162,Joiner
2020-02-24,3377,Joiner
2020-02-25,1989,Joiner
2020-02-26,1336,Joiner
2020-02-28,2187,Joiner
2020-02-28,3731,Joiner
2020-02-29,1328,Joiner
2020-02-29,1829,Joiner
2020-02-29,2203,Joiner
2020-02-29,3471,Joiner
2020-03-01,1828,Joiner
2020-03-01,2564,Leaver
2020-03-01,2721,Joiner
2020-03-01,3927,Joiner
2020-03-02,1596,Joiner
2020-03-02,2626,Joiner
2020-03-02,3037,Joiner
2020-03-02,3522,Joiner
2020-03-03,2455,Joiner
2020-03-04,2485,Joiner
2020-03-05,1845,Joiner
2020-03-06,1126,Leaver
2020-03-06,1912,Joiner
2020-03-07,1231,Joiner
2020-03-07,1860,Leaver
2020-03-08,1326,Joiner
2020-03-08,1604,Joiner
2020-03-08,2495,Joiner
2020-03-09,1491,Joiner
2020-03-09,3474,Joiner
2020-03-09,3573,Joiner
2020-03-10,2344,Leaver
2020-03-10,3986,Joiner
2020-03-12,1155,Leaver
2020-03-12,3135,Joiner
2020-03-12,3540,Joiner
2020-03-13,1728,Joiner
2020-03-13,2772,Joiner
2020-03-13,2991,Joiner
2020-03-14,1983,Joiner
2020-03-14,2156,Leaver
2020-03-15,2665,Joiner
2020-03-16,1107,Joiner
2020-03-16,2181,Leaver
2020-03-17,1740,Joiner
2020-03-17,2774,Joiner
2020-03-18,3315,Leaver
2020-03-19,1232,Joiner
2020-03-19,1240,Joiner
2020-03-19,2043,Joiner
2020-03-20,3808,Leaver
2020-03-21,2498,Leaver
2020-03-21,3106,Joiner
2020-03-22,1076,Joiner
2020-03-23,1938,Joiner
2020-03-23,2378,Joiner
2020-03-24,1299,Joiner
2020-03-24,2862,Joiner
2020-03-25,1891,Joiner
2020-03-25,3406,Joiner
2020-03-26,3053,Joiner
2020-03-27,3680,Joiner
2020-03-28,2984,Joiner
2020-03-28,3669,Joiner
2020-03-28,3791,Joiner
2020-03-29,3353,Joiner
2020-03-30,1688,Joiner
2020-03-30,3851,Leaver
2020-03-31,1114,Joiner
2020-03-31,1802,Joiner
2020-04-01,2419,Joiner
2020-04-02,1391,Joiner
2020-04-03,2597,Joiner
2020-04-03,2920,Joiner
2020-04-03,3008,Joiner
2020-04-04,1368,Joiner
2020-04-04,2494,Joiner
2020-04-04,3798,Joiner
2020-04-04,3947,Joiner
2020-04-05,2754,Joiner
2020-04-06,1582,Joiner
2020-04-06,1900,Joiner
2020-04-06,3541,Joiner
2020-04-07,1100,Joiner
2020-04-07,2798,Joiner
2020-04-07,3125,Joiner
2020-04-07,3721,Leaver
2020-04-07,3877,Leaver
2020-04-09,1416,Joiner
2020-04-09,1584,Joiner
2020-04-09,2672,Joiner
2020-04-10,2211,Joiner
2020-04-10,2385,Joiner
2020-04-12,2083,Joiner
2020-04-12,3599,Joiner
2020-04-13,2003,Joiner
2020-04-13,2465,Joiner
2020-04-13,2587,Leaver
2020-04-14,1153,Joiner
2020-04-14,1235,Joiner
2020-04-14,2209,Joiner
2020-04-14,3639,Leaver
2020-04-15,2586,Joiner
2020-04-15,3514,Joiner
2020-04-15,3934,Joiner
2020-04-16,2576,Joiner
2020-04-16,3643,Joiner
2020-04-17,2056,Joiner
2020-04-19,1692,Joiner
2020-04-20,2427,Leaver
2020-04-20,3733,Joiner
2020-04-20,3938,Joiner
2020-04-21,2601,Leaver
2020-04-22,2433,Joiner
2020-04-22,3965,Joiner
2020-04-23,1746,Joiner
2020-04-25,3316,Joiner
2020-04-26,1271,Joiner
2020-04-26,1637,Joiner
2020-04-26,2165,Leaver
2020-04-27,3132,Joiner
2020-04-28,1029,Joiner
2020-04-28,2269,Joiner
2020-04-29,2449,Joiner
2020-04-29,2580,Joiner
2020-04-29,2777,Joiner
2020-04-29,3642,Joiner
2020-04-30,3463,Joiner
2020-05-01,3527,Joiner
2020-05-02,3782,Leaver
2020-05-03,2486,Joiner
2020-05-03,3925,Joiner
2020-05-04,1008,Leaver
2020-05-04,1496,Leaver
2020-05-04,1760,Leaver
2020-05-04,3011,Leaver
2020-05-04,3846,Joiner
2020-05-05,1484,Joiner
2020-05-05,1888,Joiner
2020-05-05,2139,Joiner
2020-05-06,1492,Joiner
2020-05-06,3467,Joiner
2020-05-07,1388,Leaver
2020-05-08,2307,Joiner
2020-05-08,2728,Joiner
2020-05-08,2803,Joiner
2020-05-09,2081,Joiner
2020-05-09,3089,Joiner
2020-05-09,3780,Joiner
2020-05-09,3783,Joiner
2020-05-10,2065,Joiner
2020-05-11,3980,Joiner
2020-05-12,1944,Joiner
2020-05-12,2266,Joiner
2020-05-12,3210,Joiner
2020-05-13,1013,Joiner
2020-05-14,2358,Joiner
2020-05-15,1303,Joiner
2020-05-15,2157,Joiner
2020-05-15,2390,Joiner
2020-05-15,3797,Joiner
2020-05-16,1952,Joiner
2020-05-16,1990,Joiner
2020-05-17,2185,Joiner
2020-05-17,3022,Leaver
2020-05-17,3289,Joiner
2020-05-18,3320,Joiner
2020-05-19,3572,Leaver
2020-05-21,2623,Joiner
2020-05-22,2046,Joiner
2020-05-25,1596,Leaver
2020-05-25,2288,Leaver
2020-05-26,2717,Joiner
2020-05-26,3447,Joiner
2020-05-27,1620,Joiner
2020-05-27,2736,Joiner
2020-05-28,2811,Leaver
2020-05-28,3148,Joiner
2020-05-29,1004,Joiner
2020-05-29,2604,Leaver
2020-05-30,1385,Joiner
2020-05-30,3367,Joiner
2020-05-30,3593,Joiner
2020-05-30,3743,Joiner
2020-05-31,2199,Joiner
2020-05-31,3732,Joiner
2020-06-01,2478,Joiner
2020-06-01,2958,Joiner
2020-06-02,3754,Joiner
2020-06-02,3874,Joiner
2020-06-03,2420,Joiner
2020-06-03,3552,Leaver
2020-06-04,1243,Joiner
2020-06-04,2437,Joiner
2020-06-04,3282,Joiner
2020-06-06,2035,Joiner
2020-06-06,2131,Joiner
2020-06-06,3597,Joiner
2020-06-07,3105,Joiner
2020-06-07,3789,Joiner
2020-06-08,1795,Leaver
2020-06-08,3375,Joiner
2020-06-08,3675,Joiner
2020-06-10,2052,Joiner
2020-06-11,1861,Joiner
2020-06-11,3847,Leaver
2020-06-12,2744,Joiner
2020-06-13,1197,Joiner
2020-06-14,1027,Joiner
2020-06-14,1161,Joiner
2020-06-14,1592,Joiner
2020-06-14,1879,Leaver
2020-06-15,2293,Joiner
2020-06-16,1174,Joiner
2020-06-16,2681,Joiner
2020-06-17,2619,Joiner
2020-06-18,3494,Joiner
2020-06-19,1018,Joiner
2020-06-20,3041,Joiner
2020-06-21,2175,Leaver
2020-06-21,2351,Leaver
2020-06-21,3202,Joiner
2020-06-21,3500,Leaver
2020-06-22,1254,Joiner
2020-06-22,1815,Joiner
2020-06-22,2117,Joiner
2020-06-22,2907,Joiner
2020-06-23,3176,Leaver
2020-06-24,1984,Joiner
2020-06-24,2087,Leaver
2020-06-25,3674,Joiner
2020-06-27,1771,Joiner
2020-06-28,1189,Joiner
2020-06-28,3697,Joiner
2020-06-29,1718,Joiner
2020-06-29,2872,Joiner
2020-06-30,1180,Joiner
2020-07-01,1384,Joiner
2020-07-01,1723,Joiner
2020-07-01,2143,Joiner
2020-07-01,2201,Joiner
2020-07-01,3860,Joiner
2020-07-02,2429,Leaver
2020-07-02,2645,Joiner
2020-07-03,2966,Joiner
2020-07-04,2089,Leaver
2020-07-04,2169,Joiner
2020-07-04,2223,Joiner
2020-07-04,2916,Joiner
2020-07-05,3036,Joiner
2020-07-06,3912,Joiner
2020-07-07,2291,Joiner
2020-07-08,2771,Joiner
2020-07-09,2113,Joiner
2020-07-09,3622,Joiner
2020-07-10,2985,Leaver
2020-07-11,1788,Joiner
2020-07-11,2136,Leaver
2020-07-12,3978,Joiner
2020-07-13,1253,Joiner
2020-07-13,3726,Joiner
2020-07-13,3746,Joiner
2020-07-14,3074,Joiner
2020-07-15,2098,Joiner
2020-07-16,3155,Joiner
2020-07-16,3195,Joiner
2020-07-18,2532,Joiner
2020-07-18,3297,Joiner
2020-07-18,3762,Joiner
2020-07-19,1158,Leaver
2020-07-19,2644,Joiner
2020-07-20,1177,Joiner
2020-07-20,2426,Joiner
2020-07-20,2622,Joiner
2020-07-21,1446,Joiner
2020-07-21,1637,Leaver
2020-07-21,2222,Joiner
2020-07-21,2332,Leaver
2020-07-21,3283,Joiner
2020-07-21,3713,Joiner
2020-07-23,1205,Joiner
2020-07-24,3266,Joiner
2020-07-24,3981,Joiner
2020-07-25,2480,Joiner
2020-07-27,2443,Joiner
2020-07-28,2133,Joiner
2020-07-28,2582,Joiner
2020-07-28,2682,Joiner
2020-07-29,1922,Joiner
2020-07-29,3274,Leaver
2020-07-29,3469,Joiner
2020-07-30,1169,Joiner
2020-07-30,2327,Joiner
2020-07-30,3058,Leaver
2020-07-31,1834,Joiner
2020-07-31,3322,Joiner
2020-08-01,1613,Leaver
2020-08-01,2692,Joiner
2020-08-01,2937,Joiner
2020-08-02,2617,Joiner
2020-08-04,1813,Joiner
2020-08-04,3690,Joiner
2020-08-04,3905,Joiner
2020-08-05,1150,Joiner
2020-08-06,2403,Joiner
2020-08-06,2886,Joiner
2020-08-06,3812,Leaver
2020-08-07,1281,Joiner
2020-08-09,1544,Joiner
2020-08-09,3330,Joiner
2020-08-10,2167,Leaver
2020-08-10,3130,Joiner
2020-08-12,1550,Leaver
2020-08-12,3389,Joiner
2020-08-13,3205,Joiner
2020-08-13,3383,Joiner
2020-08-14,2147,Joiner
2020-08-14,3584,Joiner
2020-08-15,1088,Joiner
2020-08-15,1787,Leaver
2020-08-16,1537,Joiner
2020-08-17,1120,Joiner
2020-08-17,1309,Joiner
2020-08-18,2588,Joiner
2020-08-19,2929,Joiner
2020-08-19,3582,Joiner
2020-08-20,2121,Joiner
2020-08-20,3842,Joiner
2020-08-21,1488,Joiner
2020-08-21,3708,Joiner
2020-08-22,1415,Joiner
2020-08-22,2368,Joiner
2020-08-22,3233,Joiner
2020-08-23,2367,Joiner
2020-08-23,3809,Leaver
2020-08-24,1520,Joiner
2020-08-24,2535,Joiner
2020-08-24,3529,Leaver
2020-08-25,1558,Joiner
2020-08-25,3906,Joiner
2020-08-26,1212,Joiner
2020-08-26,1951,Joiner
2020-08-26,3044,Joiner
2020-08-26,3171,Joiner
2020-08-26,3233,Leaver
2020-08-28,1589,Joiner
2020-08-28,1816,Joiner
2020-08-28,2064,Joiner
2020-08-28,2977,Joiner
2020-08-28,3569,Leaver
2020-08-29,1111,Leaver
2020-08-29,3060,Joiner
2020-08-29,3085,Joiner
2020-08-29,3505,Joiner
2020-08-30,3501,Joiner
2020-08-30,3693,Leaver
2020-08-31,2940,Joiner
2020-08-31,3021,Joiner
2020-08-31,3091,Leaver
2020-08-31,3703,Joiner
2020-09-01,1334,Joiner
2020-09-01,3450,Joiner
2020-09-02,1476,Leaver
2020-09-02,3696,Joiner
2020-09-03,2845,Joiner
2020-09-04,3010,Leaver
2020-09-04,3866,Joiner
2020-09-05,3814,Leaver
2020-09-06,1380,Joiner
2020-09-06,3559,Leaver
2020-09-07,1017,Joiner
2020-09-07,2388,Joiner
2020-09-08,1506,Leaver
2020-09-08,1902,Joiner
2020-09-08,2093,Joiner
2020-09-08,2451,Joiner
2020-09-08,3278,Joiner
2020-09-10,1708,Joiner
2020-09-11,2899,Joiner
2020-09-11,3744,Joiner
2020-09-12,1296,Leaver
2020-09-12,3080,Joiner
2020-09-12,3720,Leaver
2020-09-13,1448,Joiner
2020-09-13,2405,Joiner
2020-09-14,1963,Joiner
2020-09-14,2104,Joiner
2020-09-14,2345,Joiner
2020-09-15,1044,Joiner
2020-09-15,1353,Joiner
2020-09-15,1523,Joiner
2020-09-15,2255,Joiner
2020-09-16,2583,Joiner
2020-09-16,2970,Joiner
2020-09-17,1626,Joiner
2020-09-17,1947,Joiner
2020-09-17,2834,Leaver
2020-09-18,1669,Joiner
2020-09-18,3628,Joiner
2020-09-19,1287,Joiner
2020-09-21,2509,Joiner
2020-09-21,2851,Joiner
2020-09-21,2955,Joiner
2020-09-22,3595,Joiner
2020-09-22,3958,Joiner
2020-09-23,2676,Leaver
2020-09-23,3185,Joiner
2020-09-24,1037,Joiner
2020-09-24,1145,Joiner
2020-09-24,2987,Joiner
2020-09-24,3918,Joiner
2020-09-25,1473,Joiner
2020-09-25,3457,Joiner
2020-09-26,2300,Joiner
2020-09-27,2520,Joiner
2020-09-27,3145,Joiner
2020-09-28,1076,Leaver
2020-09-28,1461,Leaver
2020-09-28,2164,Joiner
2020-09-28,2496,Joiner
2020-09-28,2649,Joiner
2020-09-28,2969,Joiner
2020-09-29,1562,Joiner
2020-09-29,1576,Leaver
2020-09-29,2639,Joiner
2020-09-29,3865,Joiner
2020-09-30,1338,Joiner
2020-10-01,1650,Leaver
2020-10-02,2103,Joiner
2020-10-02,3383,Leaver
2020-10-02,3416,Joiner
2020-10-03,2935,Joiner
2020-10-04,1045,Joiner
2020-10-04,1934,Leaver
2020-10-04,3970,Joiner
2020-10-05,1463,Joiner
2020-10-05,2722,Joiner
2020-10-06,1367,Joiner
2020-10-06,2049,Joiner
2020-10-06,3664,Joiner
2020-10-06,3745,Leaver
2020-10-07,2152,Joiner
2020-10-07,2192,Joiner
2020-10-08,1105,Joiner
2020-10-08,1605,Leaver
2020-10-09,2302,Leaver
2020-10-09,2522,Joiner
2020-10-10,1315,Joiner
2020-10-10,1955,Joiner
2020-10-10,2294,Joiner
2020-10-10,3018,Joiner
2020-10-10,3420,Joiner
2020-10-11,3097,Joiner
2020-10-11,3773,Joiner
2020-10-12,2833,Joiner
2020-10-13,1035,Joiner
2020-10-13,1797,Joiner
2020-10-13,2224,Joiner
2020-10-14,2246,Joiner
2020-10-14,2693,Joiner
2020-10-15,2592,Joiner
2020-10-15,3195,Leaver
2020-10-16,1680,Leaver
2020-10-16,1993,Joiner
2020-10-16,2352,Joiner
2020-10-16,2735,Joiner
2020-10-16,3331,Leaver
2020-10-17,1071,Leaver
2020-10-18,1422,Leaver
2020-10-18,3309,Joiner
2020-10-18,3549,Leaver
2020-10-18,3736,Joiner
2020-10-19,2842,Joiner
2020-10-20,1898,Leaver
2020-10-20,2904,Leaver
2020-10-20,3081,Joiner
2020-10-21,2306,Joiner
2020-10-21,2458,Joiner
2020-10-23,2448,Joiner
2020-10-23,2606,Joiner
2020-10-23,3054,Joiner
2020-10-24,2746,Joiner
2020-10-24,3328,Joiner
2020-10-24,3329,Joiner
2020-10-25,1007,Joiner
2020-10-25,1854,Joiner
2020-10-25,2608,Joiner
2020-10-25,3100,Joiner
2020-10-26,1278,Joiner
2020-10-26,3635,Joiner
2020-10-27,1238,Joiner
2020-10-27,1715,Joiner
2020-10-27,3002,Joiner
2020-10-27,3084,Joiner
2020-10-28,1354,Joiner
2020-10-29,1273,Joiner
2020-10-29,1437,Joiner
2020-10-30,2362,Joiner
2020-11-02,1037,Leaver
2020-11-02,1716,Joiner
2020-11-02,2142,Leaver
2020-11-03,1497,Joiner
2020-11-03,3975,Joiner
2020-11-04,2636,Leaver
2020-11-05,1608,Joiner
2020-11-05,2373,Joiner
2020-11-06,3434,Joiner
2020-11-06,3448,Leaver
2020-11-09,1012,Joiner
2020-11-09,1021,Joiner
2020-11-10,3543,Joiner
2020-11-11,3038,Joiner
2020-11-13,2317,Joiner
2020-11-14,1067,Joiner
2020-11-14,1080,Joiner
2020-11-14,1173,Joiner
2020-11-14,1267,Joiner
2020-11-14,2785,Joiner
2020-11-14,2988,Joiner
2020-11-15,2352,Leaver
2020-11-15,2802,Joiner
2020-11-15,3190,Joiner
2020-11-17,2253,Joiner
2020-11-18,1678,Joiner
2020-11-18,2077,Joiner
2020-11-18,2202,Joiner
2020-11-19,2550,Joiner
2020-11-19,3257,Joiner
2020-11-19,3298,Joiner
2020-11-20,3581,Joiner
2020-11-21,2984,Leaver
2020-11-21,3705,Joiner
2020-11-23,1050,Joiner
2020-11-23,1889,Joiner
2020-11-23,2217,Joiner
2020-11-23,3691,Joiner
2020-11-24,2651,Joiner
2020-11-24,3279,Leaver
2020-11-25,2055,Joiner
2020-11-26,1704,Joiner
2020-11-26,1749,Joiner
2020-11-26,3755,Joiner
2020-11-27,2290,Joiner
2020-11-29,1334,Leaver
2020-11-29,2675,Joiner
2020-11-29,3359,Joiner
2020-11-30,3305,Joiner
2020-12-01,1489,Joiner
2020-12-02,1348,Leaver
2020-12-02,1706,Joiner
2020-12-02,2734,Joiner
2020-12-02,2778,Joiner
2020-12-02,3015,Joiner
2020-12-02,3365,Joiner
2020-12-02,3564,Leaver
2020-12-03,1362,Leaver
2020-12-03,1733,Leaver
2020-12-05,1593,Joiner
2020-12-05,2589,Joiner
2020-12-06,2760,Joiner
2020-12-08,1210,Joiner
2020-12-08,1521,Joiner
2020-12-08,2140,Joiner
2020-12-08,2252,Joiner
2020-12-08,2563,Joiner
2020-12-09,3424,Joiner
2020-12-10,2556,Joiner
2020-12-10,3753,Leaver
2020-12-11,2273,Leaver
2020-12-12,1199,Joiner
2020-12-12,1899,Joiner
2020-12-12,3769,Joiner
2020-12-13,2359,Joiner
2020-12-13,3243,Joiner
2020-12-13,3520,Joiner
2020-12-14,1903,Joiner
2020-12-14,2217,Leaver
2020-12-14,3040,Joiner
2020-12-14,3118,Leaver
2020-12-15,1577,Joiner
2020-12-15,2007,Joiner
2020-12-15,2459,Joiner
2020-12-17,1465,Joiner
2020-12-18,1222,Joiner
2020-12-18,3079,Joiner
2020-12-19,1049,Leaver
2020-12-20,1119,Leaver
2020-12-20,2430,Leaver
2020-12-21,3944,Joiner
2020-12-22,1190,Joiner
2020-12-22,1267,Leaver
2020-12-22,1643,Leaver
2020-12-23,1130,Joiner
2020-12-23,2177,Joiner
2020-12-23,2379,Leaver
2020-12-23,2781,Joiner
2020-12-23,3179,Joiner
2020-12-24,1175,Leaver
2020-12-24,1557,Leaver
2020-12-24,1729,Leaver
2020-12-24,3162,Leaver
2020-12-25,2680,Joiner
2020-12-25,2875,Joiner
2020-12-25,3208,Joiner
2020-12-25,3935,Joiner
2020-12-26,2064,Leaver
2020-12-26,2231,Joiner
2020-12-27,3055,Joiner
2020-12-27,3212,Joiner
2020-12-27,3904,Joiner
2020-12-28,1539,Joiner
2020-12-28,2689,Joiner
2020-12-28,3423,Joiner
2020-12-28,3647,Joiner
2020-12-29,1182,Joiner
2020-12-29,2325,Joiner
2020-12-29,3005,Joiner
2020-12-29,3361,Joiner
2020-12-30,2844,Joiner
2020-12-30,3044,Leaver
2020-12-31,1859,Joiner
2020-12-31,3768,Joiner
2021-01-01,3287,Joiner
2021-01-02,1689,Joiner
2021-01-02,2162,Joiner
2021-01-03,1398,Joiner
2021-01-04,1742,Joiner
2021-01-04,1875,Joiner
2021-01-04,2268,Joiner
2021-01-05,1686,Joiner
2021-01-06,1305,Joiner
2021-01-06,1479,Joiner
2021-01-06,3097,Leaver
2021-01-07,2902,Joiner
2021-01-08,1735,Joiner
2021-01-08,1840,Joiner
2021-01-08,3078,Joiner
2021-01-08,3200,Joiner
2021-01-09,1867,Joiner
2021-01-09,1976,Joiner
2021-01-09,2037,Joiner
2021-01-09,2377,Joiner
2021-01-09,2931,Leaver
2021-01-10,2928,Joiner
2021-01-10,3093,Leaver
2021-01-10,3119,Joiner
2021-01-11,1283,Joiner
2021-01-11,3222,Joiner
2021-01-12,1010,Joiner
2021-01-14,2579,Joiner
2021-01-16,1541,Joiner
2021-01-16,3445,Joiner
2021-01-17,1458,Joiner
2021-01-17,1969,Joiner
2021-01-17,3261,Joiner
2021-01-17,3969,Joiner
2021-01-18,2254,Joiner
2021-01-18,2286,Leaver
2021-01-18,3912,Leaver
2021-01-19,3203,Joiner
2021-01-20,1773,Joiner
2021-01-20,2151,Joiner
2021-01-20,3967,Leaver
2021-01-23,1088,Leaver
2021-01-23,1759,Joiner
2021-01-24,1911,Joiner
2021-01-24,3771,Joiner
2021-01-25,3276,Joiner
2021-01-25,3979,Joiner
2021-01-26,1223,Joiner
2021-01-26,1273,Leaver
2021-01-26,1920,Joiner
2021-01-26,3491,Joiner
2021-01-27,2207,Joiner
2021-01-27,2462,Leaver
2021-01-27,3928,Joiner
2021-01-28,3386,Leaver
2021-01-29,2025,Joiner
2021-01-29,3169,Leaver
2021-01-29,3914,Leaver
2021-01-29,3971,Joiner
2021-01-30,3647,Leaver
2021-01-31,1826,Joiner
2021-02-02,2662,Joiner
2021-02-02,3347,Joiner
2021-02-03,1941,Joiner
2021-02-04,3653,Joiner
2021-02-04,3695,Leaver
2021-02-05,1569,Joiner
2021-02-05,2511,Joiner
2021-02-07,3482,Leaver
2021-02-08,1165,Joiner
2021-02-08,1272,Joiner
2021-02-08,2363,Joiner
2021-02-08,2415,Joiner
2021-02-08,2957,Joiner
2021-02-08,3165,Leaver
2021-02-08,3872,Leaver
2021-02-09,1219,Leaver
2021-02-09,2470,Joiner
2021-02-09,3144,Joiner
2021-02-10,3142,Joiner
2021-02-10,3803,Joiner
2021-02-11,2188,Joiner
2021-02-12,1561,Joiner
2021-02-12,1993,Leaver
2021-02-12,2301,Joiner
2021-02-13,2077,Leaver
2021-02-13,2688,Joiner
2021-02-13,3849,Joiner
2021-02-14,1865,Joiner
2021-02-14,2191,Joiner
2021-02-15,1396,Leaver
2021-02-15,1478,Joiner
2021-02-15,1522,Joiner
2021-02-15,1698,Joiner
2021-02-16,3749,Joiner
2021-02-17,2082,Joiner
2021-02-18,1540,Joiner
2021-02-18,1645,Joiner
2021-02-18,2739,Joiner
2021-02-18,3012,Leaver
2021-02-18,3451,Joiner
2021-02-19,1074,Joiner
2021-02-19,2847,Joiner
2021-02-19,3403,Joiner
2021-02-20,2234,Joiner
2021-02-20,2983,Joiner
2021-02-20,3968,Joiner
2021-02-21,1346,Joiner
2021-02-22,1906,Joiner
2021-02-23,2109,Joiner
2021-02-23,3254,Joiner
2021-02-24,1460,Joiner
2021-02-24,2264,Joiner
2021-02-25,1052,Joiner
2021-02-25,3507,Joiner
2021-02-25,3527,Leaver
2021-02-25,3590,Joiner
2021-02-26,3829,Leaver
2021-02-27,2417,Joiner
2021-02-27,3690,Leaver
2021-02-28,2245,Joiner
2021-02-28,2454,Joiner
2021-02-28,2518,Joiner
2021-03-01,3149,Joiner
2021-03-02,1255,Leaver
2021-03-02,2793,Joiner
2021-03-02,2824,Joiner
2021-03-03,1186,Joiner
2021-03-03,1377,Joiner
2021-03-03,2575,Joiner
2021-03-03,2631,Joiner
2021-03-03,3402,Joiner
2021-03-04,1466,Joiner
2021-03-04,1859,Leaver
2021-03-04,2238,Joiner
2021-03-04,2620,Joiner
2021-03-04,3116,Joiner
2021-03-04,3802,Joiner
2021-03-05,1004,Leaver
2021-03-05,1384,Leaver
2021-03-05,1485,Joiner
2021-03-05,3364,Joiner
2021-03-06,1791,Joiner
2021-03-06,1912,Leaver
2021-03-07,2916,Leaver
2021-03-07,3899,Joiner
2021-03-08,1302,Joiner
2021-03-08,1672,Joiner
2021-03-08,2126,Joiner
2021-03-08,2605,Joiner
2021-03-09,1607,Joiner
2021-03-09,3611,Joiner
2021-03-10,1101,Joiner
2021-03-10,3962,Joiner
2021-03-13,1533,Joiner
2021-03-13,3952,Joiner
2021-03-14,2182,Joiner
2021-03-14,2448,Leaver
2021-03-14,2971,Leaver
2021-03-15,1510,Joiner
2021-03-15,2576,Leaver
2021-03-16,1121,Joiner
2021-03-17,1408,Joiner
2021-03-17,1573,Joiner
2021-03-17,2266,Leaver
2021-03-17,2340,Joiner
2021-03-17,2571,Joiner
2021-03-17,3141,Joiner
2021-03-17,3179,Leaver
2021-03-18,2933,Joiner
2021-03-19,1659,Leaver
2021-03-19,2908,Joiner
2021-03-20,2837,Joiner
2021-03-20,3841,Joiner
2021-03-21,1340,Joiner
2021-03-21,3125,Leaver
2021-03-21,3908,Leaver
2021-03-22,2543,Leaver
2021-03-22,3739,Leaver
2021-03-23,1237,Joiner
2021-03-23,2159,Joiner
2021-03-23,2924,Joiner
2021-03-24,2424,Leaver
2021-03-24,3360,Joiner
2021-03-25,3194,Joiner
2021-03-25,3250,Joiner
2021-03-25,3300,Joiner
2021-03-26,1369,Joiner
2021-03-26,3815,Joiner
2021-03-27,2013,Leaver
2021-03-27,2473,Joiner
2021-03-27,2670,Joiner
2021-03-28,1351,Joiner
2021-03-28,3059,Joiner
2021-03-29,1248,Joiner
2021-03-29,3880,Joiner
2021-03-30,1417,Joiner
2021-03-30,1992,Leaver
2021-03-30,2084,Joiner
2021-03-30,3346,Joiner
2021-03-31,2615,Joiner
2021-04-01,1339,Joiner
2021-04-02,1664,Joiner
2021-04-03,1091,Leaver
2021-04-03,2258,Joiner
2021-04-03,3023,Leaver
2021-04-04,2698,Joiner
2021-04-05,1834,Leaver
2021-04-05,3396,Joiner
2021-04-05,3443,Joiner
2021-04-07,1053,Leaver
2021-04-07,1079,Joiner
2021-04-08,1981,Joiner
2021-04-08,2016,Joiner
2021-04-09,1433,Joiner
2021-04-09,1694,Joiner
2021-04-09,3293,Joiner
2021-04-10,1282,Joiner
2021-04-10,1312,Joiner
